ObjectID,GlobalID,Bird ID,Observer,New nest?,Date Found,Expected Hatch Date,Course Name,Habitat Type,Burn Status,Bird Flushed?,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Fate Date,Fate Type,Suspected Cause of Fate,Number Hatched,Number Not Hatched,Comments,CreationDate,Creator,EditDate,Editor,x,y
184,5047a6eb-2b7a-44f4-b3a7-e6b17e9fe272,164.497_230117,Theron Terhune,yes,8/15/2023 16:00,9/6/2023 16:00,Dark Branch,Upland Pine,Unburned,no,,,8/16/2023 16:00,bird on nest,,,8/17/2023 16:00,bird on nest,,,8/18/2023 16:00,bird on nest,,,8/19/2023 16:00,bird on nest,,,8/20/2023 16:00,bird on nest,,,8/21/2023 16:00,bird on nest,,,8/22/2023 16:00,bird on nest,,,8/23/2023 16:00,bird on nest,,,8/24/2023 16:00,bird on nest,,,8/25/2023 16:00,bird on nest,,,8/26/2023 16:00,bird on nest,,,8/27/2023 16:00,bird on nest,,,8/28/2023 16:00,bird on nest,,,8/29/2023 16:00,bird on nest,,,8/30/2023 16:00,not checked,,,8/31/2023 16:00,not checked,,,9/1/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/3/2023 16:00,Hatched,,6,0,,8/16/2023 11:48,theron.terhune_BLLC,9/1/2023 13:12,theron.terhune_BLLC,-77.97595128,34.08215409
185,f37613ff-e6f4-4cf1-9fb0-011441f37fac,164.225_220672,Maggie Abell,yes,8/15/2023 16:00,9/6/2023 16:00,Blue Pond,Upland Pine,Burned,no,,,8/16/2023 16:00,bird on nest,,,8/17/2023 16:00,bird on nest,,,8/18/2023 16:00,bird on nest,,,8/19/2023 16:00,bird on nest,,,8/20/2023 16:00,bird off nest,yes,10,8/21/2023 16:00,bird on nest,,,8/22/2023 16:00,bird on nest,,,8/23/2023 16:00,bird on nest,,,8/24/2023 16:00,bird on nest,,,8/25/2023 16:00,bird on nest,,,8/26/2023 16:00,bird on nest,,,8/27/2023 16:00,bird on nest,,,8/28/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/28/2023 16:00,Hatched,,10,0,Nest hatched during average time due to late nest detection ,8/16/2023 12:43,gamebird.crew,8/28/2023 19:13,gamebird.crew,-78.0100041,34.08351538
186,6370057f-cb90-448b-989e-95eae1af4e9d,167.795_230831,Josh McLellan,yes,8/16/2023 16:00,9/7/2023 16:00,Allen's Creek,Upland Pine,Burned,no,,,8/17/2023 16:00,bird on nest,,,8/18/2023 16:00,bird on nest,,,8/19/2023 16:00,bird on nest,,,8/20/2023 16:00,bird on nest,,,8/21/2023 16:00,bird on nest,,,8/22/2023 16:00,bird on nest,,,8/23/2023 16:00,bird on nest,,,8/24/2023 16:00,bird on nest,,,8/25/2023 16:00,bird on nest,,,8/26/2023 16:00,bird on nest,,,8/27/2023 16:00,bird off nest,yes,10,8/28/2023 16:00,bird on nest,,,8/29/2023 16:00,bird on nest,,,8/30/2023 16:00,bird on nest,,,8/31/2023 16:00,not checked,,,9/1/2023 16:00,bird on nest,,,9/2/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/2/2023 13:11,Hatched,,7,0,,8/17/2023 18:13,gamebird.crew,9/2/2023 13:12,gamebird.crew,-78.01376051,34.05333838
187,d063cf0a-1345-4f7a-9598-afa4c0414777,163.399_230518,Maggie Abell,yes,8/17/2023 16:00,9/8/2023 16:00,Big Bay,Upland Pine,Unburned,no,,,8/18/2023 16:00,bird on nest,,,8/19/2023 16:00,bird on nest,,,8/20/2023 16:00,bird on nest,,,8/21/2023 16:00,bird off nest,yes,11,8/22/2023 16:00,bird on nest,,,8/23/2023 16:00,bird on nest,,,8/24/2023 16:00,bird on nest,,,8/25/2023 16:00,bird on nest,,,8/26/2023 16:00,bird on nest,,,8/27/2023 16:00,bird on nest,,,8/28/2023 16:00,bird on nest,,,8/29/2023 16:00,bird on nest,,,8/30/2023 16:00,bird on nest,,,8/31/2023 16:00,not checked,,,9/1/2023 16:00,bird on nest,,,9/2/2023 16:00,bird off nest,yes,11,9/3/2023 16:00,bird on nest,,,9/4/2023 16:00,bird on nest,,,9/5/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,9/5/2023 16:53,Hatched,,8,3,,8/17/2023 20:00,gamebird.crew,9/5/2023 16:53,gamebird.crew,-77.97451589,34.06959476
188,76b27f14-58a4-4078-bfd5-ef29e9325ddd,164.746_220915,Josh McLellan,yes,8/18/2023 16:00,9/9/2023 16:00,Big Bay,Upland Pine,Unburned,no,,,8/19/2023 16:00,bird on nest,,,8/20/2023 16:00,bird on nest,,,8/21/2023 16:00,bird on nest,,,8/22/2023 16:00,bird on nest,,,8/23/2023 16:00,bird on nest,,,8/24/2023 16:00,bird on nest,,,8/25/2023 16:00,bird on nest,,,8/26/2023 16:00,bird on nest,,,8/27/2023 16:00,bird on nest,,,8/28/2023 16:00,bird on nest,,,8/29/2023 16:00,bird on nest,,,8/30/2023 16:00,bird on nest,,,8/31/2023 16:00,not checked,,,9/1/2023 16:00,bird on nest,,,9/2/2023 16:00,bird on nest,,,9/3/2023 16:00,bird on nest,,,9/4/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/4/2023 17:39,Hatched,,4,7,,8/18/2023 12:37,gamebird.crew,9/4/2023 17:39,gamebird.crew,-77.98740763,34.06774668
189,f274a2e7-1b6b-4a3f-add1-ca80284288b5,164.729_230246,Maggie Abell,yes,8/22/2023 16:00,9/13/2023 16:00,Dark Branch,Upland Pine,Burned,no,,,8/23/2023 16:00,bird off nest,no,,8/24/2023 16:00,bird on nest,,,8/25/2023 16:00,bird on nest,,,8/26/2023 16:00,bird on nest,,,8/27/2023 16:00,bird on nest,,,8/28/2023 16:00,bird off nest,yes,11,8/29/2023 16:00,bird on nest,,,8/30/2023 16:00,bird on nest,,,8/31/2023 16:00,not checked,,,9/1/2023 16:00,bird on nest,,,9/2/2023 16:00,bird off nest,yes,11,9/3/2023 16:00,bird on nest,,,9/4/2023 16:00,bird on nest,,,9/5/2023 16:00,bird on nest,,,9/6/2023 16:00,bird on nest,,,9/7/2023 16:00,bird on nest,,,9/8/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/8/2023 16:00,Hatched,,10,1,,8/22/2023 11:31,gamebird.crew,9/8/2023 13:08,gamebird.crew,-77.98368368,34.0806983
190,7b21e4f1-a725-4b4d-8135-4b2c83703da4,162.512_231015,Josh McLellan,yes,8/22/2023 16:00,9/13/2023 16:00,Fence Cove,Crop Field,Unburned,no,,,8/23/2023 16:00,bird on nest,,,8/24/2023 16:00,bird on nest,,,8/25/2023 16:00,bird on nest,,,8/26/2023 16:00,bird on nest,,,8/27/2023 16:00,bird on nest,,,8/28/2023 16:00,bird on nest,,,8/29/2023 16:00,bird on nest,,,8/30/2023 16:00,bird on nest,,,8/31/2023 16:00,not checked,,,9/1/2023 16:00,bird on nest,,,9/2/2023 16:00,bird on nest,,,9/3/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/3/2023 15:20,Failed,Snake,,,,8/22/2023 15:11,gamebird.crew,9/3/2023 15:20,gamebird.crew,-78.0255791,34.03462473
191,ad01f023-8b12-4857-a312-3ca547da595c,163.101_220892,Maggie Abell,yes,8/23/2023 16:00,9/14/2023 16:00,Camp Crane,Upland Pine,Burned,no,,,8/24/2023 16:00,bird on nest,,,8/25/2023 16:00,bird on nest,,,8/26/2023 16:00,bird on nest,,,8/27/2023 16:00,bird on nest,,,8/28/2023 16:00,bird on nest,,,8/29/2023 16:00,bird on nest,,,8/30/2023 16:00,bird on nest,,,8/31/2023 16:00,not checked,,,9/1/2023 16:00,bird on nest,,,9/2/2023 16:00,bird off nest,no,,9/3/2023 16:00,bird on nest,,,9/4/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/4/2023 17:17,Hatched,,8,0,,8/23/2023 11:34,gamebird.crew,9/4/2023 17:17,gamebird.crew,-77.97337314,34.04588536
192,fa96388b-a9c7-4d28-8ffe-fdf9e36da4f7,164.436_231009,Josh McLellan,yes,8/24/2023 16:00,9/15/2023 16:00,Fence Cove,Planted Pine,Unburned,no,,,8/25/2023 16:00,bird on nest,,,8/26/2023 16:00,bird on nest,,,8/27/2023 16:00,bird off nest,yes,7,8/28/2023 16:00,bird on nest,,,8/29/2023 16:00,bird on nest,,,8/30/2023 16:00,bird on nest,,,8/31/2023 16:00,not checked,,,9/1/2023 16:00,bird on nest,,,9/2/2023 16:00,bird on nest,,,9/3/2023 16:00,bird on nest,,,9/4/2023 16:00,bird on nest,,,9/5/2023 16:00,bird on nest,,,9/6/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/6/2023 12:43,Failed,Snake,,,All eggs are gone but nest is still intact,8/24/2023 15:35,gamebird.crew,9/6/2023 12:44,gamebird.crew,-78.02624977,34.03605009
193,620189f0-3f7f-4b03-91eb-968dcd511922,164.291_230838,Josh McLellan,yes,8/29/2023 16:00,9/20/2023 16:00,Fence Cove,Upland Pine,Burned,no,,,8/30/2023 16:00,bird on nest,,,8/31/2023 16:00,not checked,,,9/1/2023 16:00,bird on nest,,,9/2/2023 16:00,bird on nest,,,9/3/2023 16:00,bird on nest,,,9/4/2023 16:00,bird on nest,,,9/5/2023 16:00,bird on nest,,,9/6/2023 16:00,bird on nest,,,9/7/2023 16:00,bird on nest,,,9/8/2023 16:00,bird on nest,,,9/9/2023 16:00,bird on nest,,,9/10/2023 16:00,bird on nest,,,9/11/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/11/2023 16:00,Hatched,,9,3,,8/29/2023 12:53,gamebird.crew,9/11/2023 19:15,gamebird.crew,-78.02243479,34.04305344
194,ff82c5c1-ca23-4183-a40e-91a43e262357,164.415_214698,Josh McLellan,yes,8/29/2023 16:00,9/20/2023 16:00,Fence Cove,Planted Pine,Burned,no,,,8/30/2023 16:00,bird on nest,,,8/31/2023 16:00,not checked,,,9/1/2023 16:00,bird off nest,yes,8,9/2/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/2/2023 14:04,Failed,Abandoned,,,,8/29/2023 13:48,gamebird.crew,9/2/2023 14:04,gamebird.crew,-78.02245598,34.04228906
195,99bc708c-75a3-45ef-96f3-5fb98ad7f2b3,162.183_220843,Maggie Abell,yes,9/1/2023 16:00,9/23/2023 16:00,Camp Crane,Upland Pine,Unburned,yes,yes,9,9/2/2023 16:00,bird off nest,no,,9/3/2023 16:00,bird on nest,,,9/4/2023 16:00,bird on nest,,,9/5/2023 16:00,bird off nest,yes,10,9/6/2023 16:00,bird on nest,,,9/7/2023 16:00,bird on nest,,,9/8/2023 16:00,bird on nest,,,9/9/2023 16:00,bird on nest,,,9/10/2023 16:00,bird on nest,,,9/11/2023 16:00,not checked,,,9/12/2023 16:00,not checked,,,9/13/2023 16:00,bird on nest,,,9/14/2023 16:00,not checked,,,9/15/2023 16:00,not checked,,,9/16/2023 16:00,bird on nest,,,9/17/2023 16:00,not checked,,,9/18/2023 16:00,bird on nest,,,9/19/2023 16:00,bird on nest,,,9/20/2023 16:00,bird on nest,,,9/21/2023 16:00,bird on nest,,,9/22/2023 16:00,fate,,,,,,,,,,,,,,,9/22/2023 11:32,Hatched,,8,2,Females collar has died so her brood will not be tracked. ,9/3/2023 15:22,gamebird.crew,9/22/2023 11:32,gamebird.crew,-77.96475398,34.05895677
196,3611b669-9473-44a9-8ef5-429e60a34a5c,165.432_230220,Maggie Abell,yes,9/5/2023 16:00,9/27/2023 16:00,Blue Pond,Upland Pine,Unburned,no,,,9/6/2023 16:00,bird on nest,,,9/7/2023 16:00,bird on nest,,,9/8/2023 16:00,bird on nest,,,9/9/2023 16:00,bird on nest,,,9/10/2023 16:00,bird on nest,,,9/11/2023 16:00,bird on nest,,,9/12/2023 16:00,bird on nest,,,9/13/2023 16:00,bird off nest,no,,9/14/2023 16:00,bird on nest,,,9/15/2023 16:00,bird on nest,,,9/16/2023 16:00,bird on nest,,,9/17/2023 16:00,bird on nest,,,9/18/2023 16:00,bird off nest,yes,9,9/19/2023 16:00,bird on nest,,,9/20/2023 16:00,bird on nest,,,9/21/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/21/2023 20:00,Hatched,,8,1,,9/6/2023 13:36,gamebird.crew,9/21/2023 20:00,gamebird.crew,-78.00915315,34.08038188
197,622839d9-01cf-467f-b590-4a76d86c0b20,162.722_230815,Josh McLellan,yes,9/4/2023 16:00,9/26/2023 16:00,Allen's Creek,Planted Pine,Unburned,no,,,9/5/2023 16:00,bird on nest,,,9/6/2023 16:00,bird on nest,,,9/7/2023 16:00,bird on nest,,,9/8/2023 16:00,bird on nest,,,9/9/2023 16:00,bird on nest,,,9/10/2023 16:00,bird on nest,,,9/11/2023 16:00,bird on nest,,,9/12/2023 16:00,bird on nest,,,9/13/2023 16:00,bird on nest,,,9/14/2023 16:00,bird on nest,,,9/15/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/15/2023 16:00,Hatched,,5,0,,9/6/2023 18:58,gamebird.crew,9/16/2023 13:55,gamebird.crew,-78.01086089,34.05766347
198,d07bd58d-61bf-4be4-bf52-7fbb545f982b,164.899_214529,Other Observer,yes,9/8/2023 16:00,9/30/2023 16:00,Bill Jones,Upland Pine,Burned,yes,yes,9,9/9/2023 16:00,bird on nest,,,9/10/2023 16:00,bird on nest,,,9/11/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/11/2023 16:06,Hatched,,9,0,,9/8/2023 16:15,gamebird.crew,9/11/2023 16:06,gamebird.crew,-77.99228393,34.06224392
199,149e27f6-3610-47bc-a0a5-24d6305120c0,164.682_230604,Other Observer,yes,9/18/2023 16:00,10/10/2023 16:00,Bill Jones,Upland Pine,Unburned,no,,,9/19/2023 16:00,bird on nest,,,9/20/2023 16:00,bird on nest,,,9/21/2023 16:00,bird on nest,,,9/22/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/23/2023 16:00,Hatched,,9,0,,9/18/2023 17:12,gamebird.crew,9/23/2023 19:08,gamebird.crew,-77.99373131,34.05646963
